id,id_especie,id_geracao,pokemon,altura,peso,exp_base,tipo_1,tipo_2,hp,ataque,defesa,ataque_especial,defesa_especial,velocidade,cor_1,cor_2,cor_final,url_imagem,url_icone
567,567,5,archeops,1.4,32,177,pedra,voador,75,140,65,112,65,110,#B8A038,#A890F0,#B49C64,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/567.png,//cdn.bulbagarden.net/upload/a/a9/567MS.png
568,568,5,trubbish,0.6,31,66,venenoso,NA,50,50,62,40,62,65,#A040A0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/568.png,//cdn.bulbagarden.net/upload/d/d8/568MS.png
569,569,5,garbodor,1.9,107.3,166,venenoso,NA,80,95,82,60,82,75,#A040A0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/569.png,//cdn.bulbagarden.net/upload/2/2e/569MS.png
570,570,5,zorua,0.7,12.5,66,sombrio,NA,40,65,40,80,40,65,#705848,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/570.png,//cdn.bulbagarden.net/upload/d/d5/570MS.png
571,571,5,zoroark,1.6,81.1,179,sombrio,NA,60,105,60,120,60,105,#705848,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/571.png,//cdn.bulbagarden.net/upload/b/bd/571MS.png
572,572,5,minccino,0.4,5.8,60,normal,NA,55,50,40,40,40,75,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/572.png,//cdn.bulbagarden.net/upload/b/b7/572MS.png
573,573,5,cinccino,0.5,7.5,165,normal,NA,75,95,60,65,60,115,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/573.png,//cdn.bulbagarden.net/upload/8/82/573MS.png
574,574,5,gothita,0.4,5.8,58,psíquico,NA,45,30,50,55,65,45,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/574.png,//cdn.bulbagarden.net/upload/5/57/574MS.png
575,575,5,gothorita,0.7,18,137,psíquico,NA,60,45,70,75,85,55,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/575.png,//cdn.bulbagarden.net/upload/7/75/575MS.png
576,576,5,gothitelle,1.5,44,221,psíquico,NA,70,55,95,95,110,65,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/576.png,//cdn.bulbagarden.net/upload/b/be/576MS.png
577,577,5,solosis,0.3,1,58,psíquico,NA,45,30,40,105,50,20,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/577.png,//cdn.bulbagarden.net/upload/7/7e/577MS.png
578,578,5,duosion,0.6,8,130,psíquico,NA,65,40,50,125,60,30,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/578.png,//cdn.bulbagarden.net/upload/6/64/578MS.png
579,579,5,reuniclus,1,20.1,221,psíquico,NA,110,65,75,125,85,30,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/579.png,//cdn.bulbagarden.net/upload/7/77/579MS.png
580,580,5,ducklett,0.5,5.5,61,água,voador,62,44,50,44,50,55,#6890F0,#A890F0,#7790F0,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/580.png,//cdn.bulbagarden.net/upload/e/e7/580MS.png
581,581,5,swanna,1.3,24.2,166,água,voador,75,87,63,87,63,98,#6890F0,#A890F0,#7790F0,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/581.png,//cdn.bulbagarden.net/upload/e/e8/581MS.png
582,582,5,vanillite,0.4,5.7,61,gelo,NA,36,50,50,65,60,44,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/582.png,//cdn.bulbagarden.net/upload/5/51/582MS.png
583,583,5,vanillish,1.1,41,138,gelo,NA,51,65,65,80,75,59,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/583.png,//cdn.bulbagarden.net/upload/7/70/583MS.png
584,584,5,vanilluxe,1.3,57.5,241,gelo,NA,71,95,85,110,95,79,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/584.png,//cdn.bulbagarden.net/upload/8/83/584MS.png
585,585,5,deerling,0.6,19.5,67,normal,grama,60,60,50,40,50,75,#A8A878,#78C850,#9CAF6E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/585.png,//cdn.bulbagarden.net/upload/d/d9/585MS.png
586,586,5,sawsbuck,1.9,92.5,166,normal,grama,80,100,70,60,70,95,#A8A878,#78C850,#9CAF6E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/586.png,//cdn.bulbagarden.net/upload/6/64/586MS.png
587,587,5,emolga,0.4,5,150,elétrico,voador,55,75,60,75,60,103,#F8D030,#A890F0,#E4C05E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/587.png,//cdn.bulbagarden.net/upload/9/95/587MS.png
588,588,5,karrablast,0.5,5.9,63,inseto,NA,50,75,45,40,45,60,#A8B820,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/588.png,//cdn.bulbagarden.net/upload/c/ca/588MS.png
589,589,5,escavalier,1,33,173,inseto,aço,70,135,105,60,105,20,#A8B820,#B8B8D0,#ABB84A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/589.png,//cdn.bulbagarden.net/upload/0/0e/589MS.png
590,590,5,foongus,0.2,1,59,grama,venenoso,69,55,45,55,55,15,#78C850,#A040A0,#81A763,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/590.png,//cdn.bulbagarden.net/upload/8/88/590MS.png
591,591,5,amoonguss,0.6,10.5,162,grama,venenoso,114,85,70,85,80,30,#78C850,#A040A0,#81A763,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/591.png,//cdn.bulbagarden.net/upload/2/23/591MS.png
592,592,5,frillish,1.2,33,67,água,fantasma,55,40,50,65,85,40,#6890F0,#705898,#6982DA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/592.png,//cdn.bulbagarden.net/upload/0/09/592MS.png
593,593,5,jellicent,2.2,135,168,água,fantasma,100,60,70,85,105,60,#6890F0,#705898,#6982DA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/593.png,//cdn.bulbagarden.net/upload/7/71/593MS.png
594,594,5,alomomola,1.2,31.6,165,água,NA,165,75,80,40,45,65,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/594.png,//cdn.bulbagarden.net/upload/5/5a/594MS.png
595,595,5,joltik,0.1,0.6,64,inseto,elétrico,50,47,50,57,50,65,#A8B820,#F8D030,#BBBD23,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/595.png,//cdn.bulbagarden.net/upload/f/f3/595MS.png
596,596,5,galvantula,0.8,14.3,165,inseto,elétrico,70,77,60,97,60,108,#A8B820,#F8D030,#BBBD23,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/596.png,//cdn.bulbagarden.net/upload/c/c4/596MS.png
597,597,5,ferroseed,0.6,18.8,61,grama,aço,44,50,91,24,86,10,#78C850,#B8B8D0,#87C46F,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/597.png,//cdn.bulbagarden.net/upload/b/b2/597MS.png
598,598,5,ferrothorn,1,110,171,grama,aço,74,94,131,54,116,20,#78C850,#B8B8D0,#87C46F,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/598.png,//cdn.bulbagarden.net/upload/9/9e/598MS.png
599,599,5,klink,0.3,21,60,aço,NA,40,55,70,45,60,30,#B8B8D0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/599.png,//cdn.bulbagarden.net/upload/6/61/599MS.png
600,600,5,klang,0.6,51,154,aço,NA,60,80,95,70,85,50,#B8B8D0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/600.png,//cdn.bulbagarden.net/upload/3/3a/600MS.png
601,601,5,klinklang,0.6,81,234,aço,NA,60,100,115,70,85,90,#B8B8D0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/601.png,//cdn.bulbagarden.net/upload/2/25/601MS.png
602,602,5,tynamo,0.2,0.3,55,elétrico,NA,35,55,40,45,40,60,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/602.png,//cdn.bulbagarden.net/upload/e/e1/602MS.png
603,603,5,eelektrik,1.2,22,142,elétrico,NA,65,85,70,75,70,40,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/603.png,//cdn.bulbagarden.net/upload/c/cb/603MS.png
604,604,5,eelektross,2.1,80.5,232,elétrico,NA,85,115,80,105,80,50,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/604.png,//cdn.bulbagarden.net/upload/0/0f/604MS.png
605,605,5,elgyem,0.5,9,67,psíquico,NA,55,55,55,85,55,30,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/605.png,//cdn.bulbagarden.net/upload/6/6f/605MS.png
606,606,5,beheeyem,1,34.5,170,psíquico,NA,75,75,75,125,95,40,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/606.png,//cdn.bulbagarden.net/upload/5/53/606MS.png
607,607,5,litwick,0.3,3.1,55,fantasma,fogo,50,30,55,65,55,20,#705898,#F08030,#8F617E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/607.png,//cdn.bulbagarden.net/upload/7/7c/607MS.png
608,608,5,lampent,0.6,13,130,fantasma,fogo,60,40,60,95,60,55,#705898,#F08030,#8F617E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/608.png,//cdn.bulbagarden.net/upload/0/04/608MS.png
609,609,5,chandelure,1,34.3,234,fantasma,fogo,60,55,90,145,90,80,#705898,#F08030,#8F617E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/609.png,//cdn.bulbagarden.net/upload/3/39/609MS.png
610,610,5,axew,0.6,18,64,dragão,NA,46,87,60,30,40,57,#7038F8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/610.png,//cdn.bulbagarden.net/upload/0/0c/610MS.png
611,611,5,fraxure,1,36,144,dragão,NA,66,117,70,40,50,67,#7038F8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/611.png,//cdn.bulbagarden.net/upload/1/1d/611MS.png
612,612,5,haxorus,1.8,105.5,243,dragão,NA,76,147,90,60,70,97,#7038F8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/612.png,//cdn.bulbagarden.net/upload/5/5d/612MS.png
613,613,5,cubchoo,0.5,8.5,61,gelo,NA,55,70,40,60,40,40,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/613.png,//cdn.bulbagarden.net/upload/f/fe/613MS.png
614,614,5,beartic,2.6,260,177,gelo,NA,95,130,80,70,80,50,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/614.png,//cdn.bulbagarden.net/upload/f/f9/614MS.png
615,615,5,cryogonal,1.1,148,180,gelo,NA,80,50,50,95,135,105,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/615.png,//cdn.bulbagarden.net/upload/d/d9/615MS.png
616,616,5,shelmet,0.4,7.7,61,inseto,NA,50,40,85,40,65,25,#A8B820,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/616.png,//cdn.bulbagarden.net/upload/d/da/616MS.png
617,617,5,accelgor,0.8,25.3,173,inseto,NA,80,70,40,100,60,145,#A8B820,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/617.png,//cdn.bulbagarden.net/upload/3/33/617MS.png
618,618,5,stunfisk,0.7,11,165,terrestre,elétrico,109,66,84,81,99,32,#E0C068,#F8D030,#E5C35A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/618.png,//cdn.bulbagarden.net/upload/3/31/618MS.png
619,619,5,mienfoo,0.9,20,70,lutador,NA,45,85,50,55,50,65,#C03028,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/619.png,//cdn.bulbagarden.net/upload/a/a9/619MS.png
620,620,5,mienshao,1.4,35.5,179,lutador,NA,65,125,60,95,60,105,#C03028,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/620.png,//cdn.bulbagarden.net/upload/e/e4/620MS.png
621,621,5,druddigon,1.6,139,170,dragão,NA,77,120,90,60,90,48,#7038F8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/621.png,//cdn.bulbagarden.net/upload/5/53/621MS.png
622,622,5,golett,1,92,61,terrestre,fantasma,59,74,50,35,50,35,#E0C068,#705898,#C4A673,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/622.png,//cdn.bulbagarden.net/upload/3/3b/622MS.png
623,623,5,golurk,2.8,330,169,terrestre,fantasma,89,124,80,55,80,55,#E0C068,#705898,#C4A673,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/623.png,//cdn.bulbagarden.net/upload/8/85/623MS.png
624,624,5,pawniard,0.5,10.2,68,sombrio,aço,45,85,70,40,40,60,#705848,#B8B8D0,#816F68,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/624.png,//cdn.bulbagarden.net/upload/5/59/624MS.png
625,625,5,bisharp,1.6,70,172,sombrio,aço,65,125,100,60,70,70,#705848,#B8B8D0,#816F68,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/625.png,//cdn.bulbagarden.net/upload/3/3e/625MS.png
626,626,5,bouffalant,1.6,94.6,172,normal,NA,95,110,95,40,95,55,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/626.png,//cdn.bulbagarden.net/upload/0/01/626MS.png
627,627,5,rufflet,0.5,10.5,70,normal,voador,70,83,50,37,50,60,#A8A878,#A890F0,#A8A295,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/627.png,//cdn.bulbagarden.net/upload/e/e5/627MS.png
628,628,5,braviary,1.5,41,179,normal,voador,100,123,75,57,75,80,#A8A878,#A890F0,#A8A295,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/628.png,//cdn.bulbagarden.net/upload/5/54/628MS.png
629,629,5,vullaby,0.5,9,74,sombrio,voador,70,55,75,45,65,60,#705848,#A890F0,#7D6570,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/629.png,//cdn.bulbagarden.net/upload/2/2f/629MS.png
630,630,5,mandibuzz,1.2,39.5,179,sombrio,voador,110,65,105,55,95,80,#705848,#A890F0,#7D6570,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/630.png,//cdn.bulbagarden.net/upload/f/f7/630MS.png
631,631,5,heatmor,1.4,58,169,fogo,NA,85,97,66,105,66,65,#F08030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/631.png,//cdn.bulbagarden.net/upload/e/e2/631MS.png
632,632,5,durant,0.3,33,169,inseto,aço,58,109,112,48,48,109,#A8B820,#B8B8D0,#ABB84A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/632.png,//cdn.bulbagarden.net/upload/a/a4/632MS.png
633,633,5,deino,0.8,17.3,60,sombrio,dragão,52,65,50,45,50,38,#705848,#7038F8,#705072,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/633.png,//cdn.bulbagarden.net/upload/3/39/633MS.png
634,634,5,zweilous,1.4,50,147,sombrio,dragão,72,85,70,65,70,58,#705848,#7038F8,#705072,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/634.png,//cdn.bulbagarden.net/upload/6/69/634MS.png
635,635,5,hydreigon,1.8,160,270,sombrio,dragão,92,105,90,125,90,98,#705848,#7038F8,#705072,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/635.png,//cdn.bulbagarden.net/upload/8/83/635MS.png
636,636,5,larvesta,1.1,28.8,72,inseto,fogo,55,85,55,50,55,60,#A8B820,#F08030,#B9AA23,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/636.png,//cdn.bulbagarden.net/upload/0/09/636MS.png
637,637,5,volcarona,1.6,46,248,inseto,fogo,85,60,65,135,105,100,#A8B820,#F08030,#B9AA23,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/637.png,//cdn.bulbagarden.net/upload/7/78/637MS.png
638,638,5,cobalion,2.1,250,261,aço,lutador,91,90,129,90,72,108,#B8B8D0,#C03028,#B997A7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/638.png,//cdn.bulbagarden.net/upload/3/36/638MS.png
639,639,5,terrakion,1.9,260,261,pedra,lutador,91,129,90,72,90,108,#B8A038,#C03028,#B98434,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/639.png,//cdn.bulbagarden.net/upload/5/5d/639MS.png
640,640,5,virizion,2,200,261,grama,lutador,91,90,72,90,129,108,#78C850,#C03028,#89A346,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/640.png,//cdn.bulbagarden.net/upload/6/60/640MS.png
641,641,5,tornadus-incarnate,1.5,63,261,voador,NA,79,115,70,125,80,111,#A890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/641.png,//cdn.bulbagarden.net/upload/1/13/641MS.png
642,642,5,thundurus-incarnate,1.5,61,261,elétrico,voador,79,115,70,125,80,111,#F8D030,#A890F0,#E4C05E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/642.png,//cdn.bulbagarden.net/upload/b/b4/642MS.png
643,643,5,reshiram,3.2,330,306,dragão,fogo,100,120,100,150,120,90,#7038F8,#F08030,#8F49C7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/643.png,//cdn.bulbagarden.net/upload/0/03/643MS.png
644,644,5,zekrom,2.9,345,306,dragão,elétrico,100,150,120,120,100,90,#7038F8,#F8D030,#905CC7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/644.png,//cdn.bulbagarden.net/upload/b/b2/644MS.png
645,645,5,landorus-incarnate,1.5,68,270,terrestre,voador,89,125,90,115,80,101,#E0C068,#A890F0,#D2B488,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/645.png,//cdn.bulbagarden.net/upload/a/a4/645MS.png
646,646,5,kyurem,3,325,297,dragão,gelo,125,130,90,130,90,95,#7038F8,#98D8D8,#795EF0,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/646.png,//cdn.bulbagarden.net/upload/1/12/646MS.png
647,647,5,keldeo-ordinary,1.4,48.5,261,água,lutador,91,72,90,129,90,108,#6890F0,#C03028,#7D78BF,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/647.png,//cdn.bulbagarden.net/upload/7/78/647MS.png
648,648,5,meloetta-aria,0.6,6.5,270,normal,psíquico,100,77,77,128,128,90,#A8A878,#F85888,#BB947B,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/648.png,//cdn.bulbagarden.net/upload/1/1f/648MS.png
649,649,5,genesect,1.5,82.5,270,inseto,aço,71,120,95,120,95,99,#A8B820,#B8B8D0,#ABB84A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/649.png,//cdn.bulbagarden.net/upload/1/17/649MS.png
650,650,6,chespin,0.4,9,63,grama,NA,56,61,65,48,45,38,#78C850,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/650.png,//cdn.bulbagarden.net/upload/6/67/650MS.png
651,651,6,quilladin,0.7,29,142,grama,NA,61,78,95,56,58,57,#78C850,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/651.png,//cdn.bulbagarden.net/upload/b/bf/651MS.png
652,652,6,chesnaught,1.6,90,239,grama,lutador,88,107,122,74,75,64,#78C850,#C03028,#89A346,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/652.png,//cdn.bulbagarden.net/upload/1/1c/652MS.png
653,653,6,fennekin,0.4,9.4,61,fogo,NA,40,45,40,62,60,60,#F08030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/653.png,//cdn.bulbagarden.net/upload/f/f9/653MS.png
654,654,6,braixen,1,14.5,143,fogo,NA,59,59,58,90,70,73,#F08030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/654.png,//cdn.bulbagarden.net/upload/6/62/654MS.png
655,655,6,delphox,1.5,39,240,fogo,psíquico,75,69,72,114,100,104,#F08030,#F85888,#F17645,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/655.png,//cdn.bulbagarden.net/upload/f/f8/655MS.png
656,656,6,froakie,0.3,7,63,água,NA,41,56,40,62,44,71,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/656.png,//cdn.bulbagarden.net/upload/d/d4/656MS.png
657,657,6,frogadier,0.6,10.9,142,água,NA,54,63,52,83,56,97,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/657.png,//cdn.bulbagarden.net/upload/1/15/657MS.png
658,658,6,greninja,1.5,40,239,água,sombrio,72,95,67,103,71,122,#6890F0,#705848,#6982C7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/658.png,//cdn.bulbagarden.net/upload/8/87/658MS.png
659,659,6,bunnelby,0.4,5,47,normal,NA,38,36,38,32,36,57,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/659.png,//cdn.bulbagarden.net/upload/e/e2/659MS.png
660,660,6,diggersby,1,42.4,148,normal,terrestre,85,56,77,50,77,78,#A8A878,#E0C068,#B5AD74,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/660.png,//cdn.bulbagarden.net/upload/0/05/660MS.png
661,661,6,fletchling,0.3,1.7,56,normal,voador,45,50,43,40,38,62,#A8A878,#A890F0,#A8A295,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/661.png,//cdn.bulbagarden.net/upload/9/9c/661MS.png
662,662,6,fletchinder,0.7,16,134,fogo,voador,62,73,55,56,52,84,#F08030,#A890F0,#DE835E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/662.png,//cdn.bulbagarden.net/upload/5/56/662MS.png
663,663,6,talonflame,1.2,24.5,175,fogo,voador,78,81,71,74,69,126,#F08030,#A890F0,#DE835E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/663.png,//cdn.bulbagarden.net/upload/8/81/663MS.png
664,664,6,scatterbug,0.3,2.5,40,inseto,NA,38,35,40,27,25,35,#A8B820,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/664.png,//cdn.bulbagarden.net/upload/e/e0/664MS.png
665,665,6,spewpa,0.3,8.4,75,inseto,NA,45,22,60,27,30,29,#A8B820,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/665.png,//cdn.bulbagarden.net/upload/8/8e/665MS.png
666,666,6,vivillon,1.2,17,185,inseto,voador,80,52,50,90,50,89,#A8B820,#A890F0,#A8AE52,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/666.png,//cdn.bulbagarden.net/upload/c/c5/666MS.png
667,667,6,litleo,0.6,13.5,74,fogo,normal,62,50,58,73,54,72,#F08030,#A8A878,#DE8941,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/667.png,//cdn.bulbagarden.net/upload/8/80/667MS.png
668,668,6,pyroar,1.5,81.5,177,fogo,normal,86,68,72,109,66,106,#F08030,#A8A878,#DE8941,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/668.png,//cdn.bulbagarden.net/upload/0/0c/668MS.png
669,669,6,flabebe,0.1,0.1,61,fada,NA,44,38,39,61,79,42,#EE99AC,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/669.png,//cdn.bulbagarden.net/upload/3/38/669MS.png
670,670,6,floette,0.2,0.9,130,fada,NA,54,45,47,75,98,52,#EE99AC,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/670.png,//cdn.bulbagarden.net/upload/0/04/670MS.png
